Location,Country,Disease,Species,HealthMap Alert ID,Headline,URL,Issue Date,Alert Tag,SC,SD,CC,CD,RO,Feed Name,Lon,Lat,Place Categories
Sierra Leone,Sierra Leone,Ebola,Humans,2522070,Ebola take Heavy Toll on Africa ‰ÛÏMore than 200 ... - Theafricom,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHzwv7GMSpAQiLqf17ZaiK5o9zHLg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778527043534&ei=AeiQU9CXJ8qqgwfj-IGoAQ&url=http://www.theafricom.com/ebola-take-heavy-toll-on-africa-more-than-200-killed-by-the-deadly-contagious-virus/,6/5/14 17:53,Breaking,,,,,,Google News,-11.79192,8.56028,
Liberia,Liberia,Ebola,Humans,2522070,Ebola take Heavy Toll on Africa ‰ÛÏMore than 200 ... - Theafricom,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHzwv7GMSpAQiLqf17ZaiK5o9zHLg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778527043534&ei=AeiQU9CXJ8qqgwfj-IGoAQ&url=http://www.theafricom.com/ebola-take-heavy-toll-on-africa-more-than-200-killed-by-the-deadly-contagious-virus/,6/5/14 17:53,Breaking,,,,,,Google News,-9.30791,6.44809,
Guinea,Guinea,Ebola,Humans,2521346,"Travel Alert: Ebola Outbreak Strikes Guinea, Sierra Leone, and Liberia - TravelersToday",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGYLbPPP3OjQ62Av7zXgAZ9ZU9iXQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778527043534&ei=o5OQU4zlFY3ngQfTpYDgDg&url=http://www.travelerstoday.com/articles/10188/20140605/travel-alert-ebola-outbreak-strikes-guinea-sierra-leone-and-liberia.htm,6/5/14 11:06,Breaking,,,,,,Google News,-10.94177,10.43821,Travel Warning Against; Travel Warning Issued
Sierra Leone,Sierra Leone,Ebola,Humans,2521346,"Travel Alert: Ebola Outbreak Strikes Guinea, Sierra Leone, and Liberia - TravelersToday",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGYLbPPP3OjQ62Av7zXgAZ9ZU9iXQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778527043534&ei=o5OQU4zlFY3ngQfTpYDgDg&url=http://www.travelerstoday.com/articles/10188/20140605/travel-alert-ebola-outbreak-strikes-guinea-sierra-leone-and-liberia.htm,6/5/14 11:06,Breaking,,,,,,Google News,-11.79192,8.56028,Travel Warning Against; Travel Warning Issued
Liberia,Liberia,Ebola,Humans,2521346,"Travel Alert: Ebola Outbreak Strikes Guinea, Sierra Leone, and Liberia - TravelersToday",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGYLbPPP3OjQ62Av7zXgAZ9ZU9iXQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778527043534&ei=o5OQU4zlFY3ngQfTpYDgDg&url=http://www.travelerstoday.com/articles/10188/20140605/travel-alert-ebola-outbreak-strikes-guinea-sierra-leone-and-liberia.htm,6/5/14 11:06,Breaking,,,,,,Google News,-9.30791,6.44809,Travel Warning Against; Travel Warning Issued
Guinea,Guinea,Ebola,Humans,2520422,"New Ebola cases appear, Guinea Health Ministry claim challenged - Venture Capital Post",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFt4Tpu1KjEjcIWVZHfAY_7lnX3DQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778527043534&ei=EhWQU7DpK4X3gQf6uoCoDA&url=http://www.vcpost.com/articles/23900/20140605/http-ebolacases-com.htm,6/5/14 2:01,Breaking,,,,,,Google News,-10.94177,10.43821,
Liberia,Liberia,Ebola,Humans,2520422,"New Ebola cases appear, Guinea Health Ministry claim challenged - Venture Capital Post",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFt4Tpu1KjEjcIWVZHfAY_7lnX3DQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778527043534&ei=EhWQU7DpK4X3gQf6uoCoDA&url=http://www.vcpost.com/articles/23900/20140605/http-ebolacases-com.htm,6/5/14 2:01,Breaking,,,21,9,,Google News,-9.30791,6.44809,
Guinea,Guinea,Ebola,Humans,2520421,Ebola Death Toll Rises In Guinea And Neighbouring Countries - malaysiandigest.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFX-a44ruWEhyJKFM0NQkJ0nnnNHg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778527043534&ei=EhWQU7DpK4X3gQf6uoCoDA&url=http://malaysiandigest.com/world/503733-ebola-death-toll-rises-in-guinea-and-neighbouring-countries.html,6/5/14 1:56,Breaking,,,,208,,Google News,-10.94177,10.43821,
Sierra Leone,Sierra Leone,Ebola,Humans,2520421,Ebola Death Toll Rises In Guinea And Neighbouring Countries - malaysiandigest.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFX-a44ruWEhyJKFM0NQkJ0nnnNHg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778527043534&ei=EhWQU7DpK4X3gQf6uoCoDA&url=http://malaysiandigest.com/world/503733-ebola-death-toll-rises-in-guinea-and-neighbouring-countries.html,6/5/14 1:56,Breaking,,,,,,Google News,-11.79192,8.56028,
Liberia,Liberia,Ebola,Humans,2520421,Ebola Death Toll Rises In Guinea And Neighbouring Countries - malaysiandigest.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFX-a44ruWEhyJKFM0NQkJ0nnnNHg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778527043534&ei=EhWQU7DpK4X3gQf6uoCoDA&url=http://malaysiandigest.com/world/503733-ebola-death-toll-rises-in-guinea-and-neighbouring-countries.html,6/5/14 1:56,Breaking,,,,,,Google News,-9.30791,6.44809,
Guinea,Guinea,Ebola,Humans,2519817,'Worst ever' Ebola outbreak claims more than 200 lives - Examiner.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFfKJg5jb20tFyCTf5-9hn_4JRDHQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778527043534&ei=jqSPU9CpIc2_gAeazYG4AQ&url=http://www.examiner.com/article/worst-ever-ebola-outbreak-claims-more-than-200-lives,6/4/14 18:32,Breaking,,,,,,Google News,-10.94177,10.43821,
Sierra Leone,Sierra Leone,Ebola,Humans,2519817,'Worst ever' Ebola outbreak claims more than 200 lives - Examiner.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFfKJg5jb20tFyCTf5-9hn_4JRDHQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778527043534&ei=jqSPU9CpIc2_gAeazYG4AQ&url=http://www.examiner.com/article/worst-ever-ebola-outbreak-claims-more-than-200-lives,6/4/14 18:32,Breaking,,,,,,Google News,-11.79192,8.56028,
Liberia,Liberia,Ebola,Humans,2519817,'Worst ever' Ebola outbreak claims more than 200 lives - Examiner.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFfKJg5jb20tFyCTf5-9hn_4JRDHQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778527043534&ei=jqSPU9CpIc2_gAeazYG4AQ&url=http://www.examiner.com/article/worst-ever-ebola-outbreak-claims-more-than-200-lives,6/4/14 18:32,Breaking,,,,,,Google News,-9.30791,6.44809,
Guinea,Guinea,Ebola,Humans,2519575,"21 Dead As New Spike Of Ebola Cases Strikes Guinea, Sierra Leone - International Business Times",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHJAseNQWUSURvVdqwo20EWnxY06Q&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778527043534&ei=bIiPU9nqG4X3gQf6uoCoDA&url=http://www.ibtimes.com/21-dead-new-spike-ebola-cases-strikes-guinea-sierra-leone-1594539,6/4/14 16:06,Breaking,,,,208,,Google News,-10.94177,10.43821,
Sierra Leone,Sierra Leone,Ebola,Humans,2519575,"21 Dead As New Spike Of Ebola Cases Strikes Guinea, Sierra Leone - International Business Times",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHJAseNQWUSURvVdqwo20EWnxY06Q&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778527043534&ei=bIiPU9nqG4X3gQf6uoCoDA&url=http://www.ibtimes.com/21-dead-new-spike-ebola-cases-strikes-guinea-sierra-leone-1594539,6/4/14 16:06,Breaking,,,,,,Google News,-11.79192,8.56028,
"Freetown, Western Area, Sierra Leone",Sierra Leone,Ebola,Humans,2519294,Suspected Case of Ebola Virus in Freetown - Sierra Express Media,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGn7aD05_6-FuROKA9CqAD2_IxFZQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778527043534&ei=UGyPU8CxLsqqgwf2nIAI&url=http://www.sierraexpressmedia.com/archives/67951,6/4/14 14:12,Breaking,1,,,,,Google News,-13.22994,8.484,
Sierra Leone,Sierra Leone,Ebola,Humans,2519294,Suspected Case of Ebola Virus in Freetown - Sierra Express Media,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGn7aD05_6-FuROKA9CqAD2_IxFZQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778527043534&ei=UGyPU8CxLsqqgwf2nIAI&url=http://www.sierraexpressmedia.com/archives/67951,6/4/14 14:12,Breaking,,,,,,Google News,-11.79192,8.56028,
Guinea,Guinea,Ebola,Humans,2519051,21 New Ebola Virus Deaths In Guinea - RTT News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFxqmzq3jwMdLgkDSIeeiAbHLrZQg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778527043534&ei=MlCPU6unNImSgQe9mYDwDA&url=http://www.rttnews.com/2332230/21-new-ebola-virus-deaths-in-guinea.aspx?type%3Dgn%26utm_source%3Dgoogle%26utm_campaign%3Dsitemap,6/4/14 12:22,Breaking,,,,208,,Google News,-10.94177,10.43821,
Sierra Leone,Sierra Leone,Ebola,Humans,2519051,21 New Ebola Virus Deaths In Guinea - RTT News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFxqmzq3jwMdLgkDSIeeiAbHLrZQg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778527043534&ei=MlCPU6unNImSgQe9mYDwDA&url=http://www.rttnews.com/2332230/21-new-ebola-virus-deaths-in-guinea.aspx?type%3Dgn%26utm_source%3Dgoogle%26utm_campaign%3Dsitemap,6/4/14 12:22,Breaking,,,,,,Google News,-11.79192,8.56028,
Guinea,Guinea,Ebola,Humans,2518749,"Guinea, Sierra Leone see spike in Ebola cases: WHO - KDAL",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHecvs4F6AuLe42HB_BBgqUpiaIQQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778527043534&ei=CzSPU7CQH4nYgAehjYG4Ag&url=http://kdal610.com/news/articles/2014/jun/04/guinea-sierra-leone-see-spike-in-ebola-cases-who/,6/4/14 10:52,Breaking,135,,193,,,Google News,-10.94177,10.43821,
Sierra Leone,Sierra Leone,Ebola,Humans,2518749,"Guinea, Sierra Leone see spike in Ebola cases: WHO - KDAL",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHecvs4F6AuLe42HB_BBgqUpiaIQQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778527043534&ei=CzSPU7CQH4nYgAehjYG4Ag&url=http://kdal610.com/news/articles/2014/jun/04/guinea-sierra-leone-see-spike-in-ebola-cases-who/,6/4/14 10:52,Breaking,,,,,,Google News,-11.79192,8.56028,
Guinea,Guinea,Ebola,Humans,2517556,A look at Ebola outbreak in Sierra Leone - Sierra Express Media,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHQu301yhUtPjY2LlguXFI4stGEBw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778521528539&ei=MW-OU8j5I8T5gQe_z4DACQ&url=http://www.sierraexpressmedia.com/archives/67930,6/3/14 19:52,Breaking,,,,,,Google News,-10.94177,10.43821,
Sierra Leone,Sierra Leone,Ebola,Humans,2517556,A look at Ebola outbreak in Sierra Leone - Sierra Express Media,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHQu301yhUtPjY2LlguXFI4stGEBw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778521528539&ei=MW-OU8j5I8T5gQe_z4DACQ&url=http://www.sierraexpressmedia.com/archives/67930,6/3/14 19:52,Breaking,,,,,,Google News,-11.79192,8.56028,
Sierra Leone,Sierra Leone,Ebola,Humans,2517301,Hon. Robin Faley On Ebola Sensitization In The East - Cocorioko,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFdlJ5bQk1giaa8dUQJFmsEZ8IPKg&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=A0WOU6C5IdD0ggepyIHwDw&url=http://www.cocorioko.net/?p%3D55938,6/3/14 17:37,Breaking,,,,,,Google News,-11.79192,8.56028,
Guinea,Guinea,Ebola,Humans,2516527,Resurgence of Epidemic Ebola in West Africa - MÌ©decins Sans FrontiÌ¬res (MSF) International,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFiSGLbPlran-q9s6J4z8DZal92Lw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778521528539&ei=pPCNU8CsBofcgQf92oG4Cg&url=http://www.msf.org/article/resurgence-epidemic-ebola-west-africa,6/3/14 11:43,Breaking,,,178,113,,Google News,-10.94177,10.43821,
Sierra Leone,Sierra Leone,Ebola,Humans,2516527,Resurgence of Epidemic Ebola in West Africa - MÌ©decins Sans FrontiÌ¬res (MSF) International,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFiSGLbPlran-q9s6J4z8DZal92Lw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778521528539&ei=pPCNU8CsBofcgQf92oG4Cg&url=http://www.msf.org/article/resurgence-epidemic-ebola-west-africa,6/3/14 11:43,Breaking,,,,,,Google News,-11.79192,8.56028,
Sierra Leone,Sierra Leone,Ebola,Humans,2516284,"Cholera In Sudan, Ebola Threat In Sierra Leone, MERS Invades Algeria - RedOrbit",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFfuUBcIGFNcS4aQvTTZOFGKCVePA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778521528539&ei=gtSNU7CEI9SmgAfq8IFQ&url=http://www.redorbit.com/news/health/1113160797/disease-outbreak-news-cholera-ebola-mers-060314/,6/3/14 9:31,Breaking,,,,,,Google News,-11.79192,8.56028,Imported Case
Sierra Leone,Sierra Leone,Ebola,Humans,2516144,Ebola patient defies authorities - Legalbrief (subscription),http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNE8A74CV76mWExQbQwqxcBx0zS4qA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778521528539&ei=ccaNU5jHOZCRgQfDnoDgDQ&url=http://www.legalbrief.co.za/article.php?story%3D20140603140407628,6/3/14 8:13,Breaking,,,,,,Google News,-11.79192,8.56028,
Sierra Leone,Sierra Leone,Ebola,Humans,2515535,Ebola outbreak: UK firm London Mining evacuates staff - BBC News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFVvw34tq-VjOolMaYt5AJAPpDnjQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778521528539&ei=71WNU4ijK4fcgQf92oG4Cg&url=http://www.bbc.co.uk/news/uk-27675747,6/3/14 0:52,Breaking,,,,,,Google News,-11.79192,8.56028,
Guinea,Guinea,Ebola,Humans,2515427,Health ministry schools media on Ebola - Sierra Express Media,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEGphp5xA_pbrfWSVwW6DknlVg6ng&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778521528539&ei=40eNU6D4DMqqgwf2nIAI&url=http://www.sierraexpressmedia.com/archives/67916,6/2/14 23:09,Warning,,,,,,Google News,-10.94177,10.43821,
Guinea,Guinea,Ebola,Humans,2514747,Ebola in West Africa: WHO says no travel restrictions - Patriotic Vanguard,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHpJIntQDjbY_a-WFUwlpG_i5QusA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778525219596&ei=U8mMU4jEIMqqgwf2nIAI&url=http://www.thepatrioticvanguard.com/spip.php?article7785,6/2/14 14:26,Breaking,71,62,172,108,,Google News,-10.94177,10.43821,Travel restriction
Sierra Leone,Sierra Leone,Ebola,Humans,2514747,Ebola in West Africa: WHO says no travel restrictions - Patriotic Vanguard,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHpJIntQDjbY_a-WFUwlpG_i5QusA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778525219596&ei=U8mMU4jEIMqqgwf2nIAI&url=http://www.thepatrioticvanguard.com/spip.php?article7785,6/2/14 14:26,Breaking,39,4,14,2,,Google News,-11.79192,8.56028,Travel restriction
Liberia,Liberia,Ebola,Humans,2514747,Ebola in West Africa: WHO says no travel restrictions - Patriotic Vanguard,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHpJIntQDjbY_a-WFUwlpG_i5QusA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778525219596&ei=U8mMU4jEIMqqgwf2nIAI&url=http://www.thepatrioticvanguard.com/spip.php?article7785,6/2/14 14:26,Breaking,,,,,,Google News,-9.30791,6.44809,Travel restriction
Sierra Leone,Sierra Leone,Ebola,Humans,2514745,Ebola death toll rises in Sierra Leone - Independent Online,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGAgvBMkk2-Zm40IpwVLP5TOuAhSA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778521528539&ei=U8mMU4jEIMqqgwf2nIAI&url=http://www.iol.co.za/news/africa/ebola-death-toll-rises-in-sierra-leone-1.1697552,6/2/14 12:47,Breaking,21,,15,5,,Google News,-11.79192,8.56028,
Guinea,Guinea,Ebola,Humans,2514384,"Ebola Virus Disease in West Africa: 10 New Cases, 7 Deaths - Infection Control Today",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEw4JECSTm3aB9KlMqdtmYEqps1gA&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=I5-MU4DuBYfcgQf92oG4Cg&url=http://www.infectioncontroltoday.com/news/2014/06/ebola-virus-disease-in-west-africa-10-new-cases-7-deaths.aspx,6/2/14 9:50,Breaking,71,62,172,108,,Google News,-10.94177,10.43821,
Sierra Leone,Sierra Leone,Ebola,Humans,2514384,"Ebola Virus Disease in West Africa: 10 New Cases, 7 Deaths - Infection Control Today",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEw4JECSTm3aB9KlMqdtmYEqps1gA&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=I5-MU4DuBYfcgQf92oG4Cg&url=http://www.infectioncontroltoday.com/news/2014/06/ebola-virus-disease-in-west-africa-10-new-cases-7-deaths.aspx,6/2/14 9:50,Breaking,27,3,7,2,,Google News,-11.79192,8.56028,
Sierra Leone,Sierra Leone,Ebola,Humans,2514157,Christian Aid responds to Ebola outbreak in Sierra Leone - Christian Aid (press release),http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGjLaapslsmFCGG0X5xj8QYfdgD7A&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778521528539&ei=AYOMU9vNCNSmgAfq8IFQ&url=http://www.christianaid.org.uk/pressoffice/pressreleases/june-2014/christian-aid-responds-to-ebola-outbreak-in-sierra-leone.aspx,6/2/14 9:20,Breaking,31,,,5,,Google News,-11.79192,8.56028,
Sierra Leone,Sierra Leone,Ebola,Humans,2514012,Sierra Leone raises Ebola... - Rappler,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHIL8sEZNSp4lGojLrcwIlXcAqyZQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778521528539&ei=83SMU_iHGpTjggfzsoCoCg&url=http://www.rappler.com/world/regions/africa/59478-sierra-leone-raises-ebola-death-toll,6/2/14 8:50,Breaking,,,15,5,,Google News,-11.79192,8.56028,
Guinea,Guinea,Ebola,Humans,2513744,Ebola virus death toll hits 113 in Guinea - www.worldbulletin.net,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHNoGAWuLqH0bFktvQVgb8cG60k7Q&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778521528539&ei=wkqMU4iRMZTjggfzsoCoCg&url=http://www.worldbulletin.net/news/137984/ebola-virus-death-toll-hits-113-in-guinea,6/2/14 5:52,Breaking,,,178,113,,Google News,-10.94177,10.43821,
Sierra Leone,Sierra Leone,Ebola,Humans,2513744,Ebola virus death toll hits 113 in Guinea - www.worldbulletin.net,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHNoGAWuLqH0bFktvQVgb8cG60k7Q&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778521528539&ei=wkqMU4iRMZTjggfzsoCoCg&url=http://www.worldbulletin.net/news/137984/ebola-virus-death-toll-hits-113-in-guinea,6/2/14 5:52,Breaking,,,,,,Google News,-11.79192,8.56028,
"Conakry Region, Guinea",Guinea,Ebola,Humans,2513483,"Ebola virus disease, West Africa &ndash; update",http://www.who.int/entity/csr/don/2014_05_28_ebola/en/index.html,5/28/14 14:00,Breaking,48,26,,,,World Health Organization,-13.712222,9.509167,
"Macenta Prefecture, NzÌ©rÌ©korÌ© Region, Guinea",Guinea,Ebola,Humans,2513483,"Ebola virus disease, West Africa &ndash; update",http://www.who.int/entity/csr/don/2014_05_28_ebola/en/index.html,5/28/14 14:00,Breaking,31,19,,,,World Health Organization,-9.47099,8.54351,
"Kissidougou Prefecture, Faranah Region, Guinea",Guinea,Ebola,Humans,2513483,"Ebola virus disease, West Africa &ndash; update",http://www.who.int/entity/csr/don/2014_05_28_ebola/en/index.html,5/28/14 14:00,Breaking,7,5,,,,World Health Organization,-10.09987,9.1848,
"Dabola Prefecture, Faranah Region, Guinea",Guinea,Ebola,Humans,2513483,"Ebola virus disease, West Africa &ndash; update",http://www.who.int/entity/csr/don/2014_05_28_ebola/en/index.html,5/28/14 14:00,Breaking,4,4,,,,World Health Organization,-11.10879,10.74817,
"Dinguiraye Prefecture, Faranah Region, Guinea",Guinea,Ebola,Humans,2513483,"Ebola virus disease, West Africa &ndash; update",http://www.who.int/entity/csr/don/2014_05_28_ebola/en/index.html,5/28/14 14:00,Breaking,1,1,,,,World Health Organization,-10.716667,11.3,
"Kailahun, Eastern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2513483,"Ebola virus disease, West Africa &ndash; update",http://www.who.int/entity/csr/don/2014_05_28_ebola/en/index.html,5/28/14 14:00,Breaking,9,5,7,,,World Health Organization,-10.56667,8.28333,
Guinea,Guinea,Ebola,Humans,2513483,"Ebola virus disease, West Africa &ndash; update",http://www.who.int/entity/csr/don/2014_05_28_ebola/en/index.html,5/28/14 14:00,Breaking,281,186,,,,World Health Organization,-10.94177,10.43821,
Sierra Leone,Sierra Leone,Ebola,Humans,2513483,"Ebola virus disease, West Africa &ndash; update",http://www.who.int/entity/csr/don/2014_05_28_ebola/en/index.html,5/28/14 14:00,Breaking,9,5,7,,,World Health Organization,-11.79192,8.56028,
Sierra Leone,Sierra Leone,Ebola,Humans,2513296,14 confirmed Ebola cases and 4 deaths revealed - Sierra Express Media,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNG_AkwE8a131PcwqWcFnHyo_K5Bqw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778524343763&ei=ZfaLU9CjI476gge4uoAI&url=http://www.sierraexpressmedia.com/archives/67887,6/1/14 21:50,Breaking,,,14,4,,Google News,-11.79192,8.56028,
Guinea,Guinea,Ebola,Humans,2513020,Ebola in West Africa. Is it the worst Ebola outbreak ever? - The Global Dispatch,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGqL10W-5w5FhgRfjYT8LowPvLYYg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778521528539&ei=BqKLU9CFLYfcgQf92oG4Cg&url=http://www.theglobaldispatch.com/ebola-in-west-africa-is-it-the-worst-ebola-outbreak-ever-73469/,6/1/14 17:23,Breaking,291,,,,,Google News,-10.94177,10.43821,
Sierra Leone,Sierra Leone,Ebola,Humans,2513020,Ebola in West Africa. Is it the worst Ebola outbreak ever? - The Global Dispatch,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGqL10W-5w5FhgRfjYT8LowPvLYYg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778521528539&ei=BqKLU9CFLYfcgQf92oG4Cg&url=http://www.theglobaldispatch.com/ebola-in-west-africa-is-it-the-worst-ebola-outbreak-ever-73469/,6/1/14 17:23,Breaking,50,,,,,Google News,-11.79192,8.56028,
Liberia,Liberia,Ebola,Humans,2513020,Ebola in West Africa. Is it the worst Ebola outbreak ever? - The Global Dispatch,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGqL10W-5w5FhgRfjYT8LowPvLYYg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778521528539&ei=BqKLU9CFLYfcgQf92oG4Cg&url=http://www.theglobaldispatch.com/ebola-in-west-africa-is-it-the-worst-ebola-outbreak-ever-73469/,6/1/14 17:23,Breaking,26,,,,,Google News,-9.30791,6.44809,
Guinea,Guinea,Ebola,Humans,2513019,Ebola and Its Spread in West Africa - Guardian Liberty Voice,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGVsxk-3HP18y2LJKD_YnqZxwNzbw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778521528539&ei=BqKLU9CFLYfcgQf92oG4Cg&url=http://guardianlv.com/2014/06/ebola-and-its-spread-in-west-africa/,6/1/14 15:49,Breaking,291,,,,,Google News,-10.94177,10.43821,
Sierra Leone,Sierra Leone,Ebola,Humans,2513019,Ebola and Its Spread in West Africa - Guardian Liberty Voice,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGVsxk-3HP18y2LJKD_YnqZxwNzbw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778521528539&ei=BqKLU9CFLYfcgQf92oG4Cg&url=http://guardianlv.com/2014/06/ebola-and-its-spread-in-west-africa/,6/1/14 15:49,Breaking,,,,,,Google News,-11.79192,8.56028,
Liberia,Liberia,Ebola,Humans,2513019,Ebola and Its Spread in West Africa - Guardian Liberty Voice,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGVsxk-3HP18y2LJKD_YnqZxwNzbw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778521528539&ei=BqKLU9CFLYfcgQf92oG4Cg&url=http://guardianlv.com/2014/06/ebola-and-its-spread-in-west-africa/,6/1/14 15:49,Breaking,,,,,,Google News,-9.30791,6.44809,
